1598417323,s3-eth1,5833784.00,141702.00,5975486.00,141702,5833784,3854.00,1915.00,5769.00,1915,3854,0.00,0.00,0,0
1598417323,total,17924974.00,17929388.00,35854360.00,17929388,17924974,17339.00,17356.00,34695.00,17356,17339,0.00,0.00,0,0
1598417324,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417324,eth0,312.69,312.69,625.37,313,313,4.00,4.00,7.99,4,4,0.00,0.00,0,0
1598417324,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417324,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417324,s1-eth2,136837.17,5537217.00,5674054.00,5542754,136974,1849.15,3657.34,5506.49,3661,1851,0.00,0.00,0,0
1598417324,s1-eth1,5540242.00,136393.61,5676635.50,136530,5545782,3659.34,1843.16,5502.50,1845,3663,0.00,0.00,0,0
1598417324,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417324,s2-eth2,137576.42,5543267.00,5680843.50,5548810,137714,1859.14,3661.34,5520.48,3665,1861,0.00,0.00,0,0
1598417324,s2-eth1,5537217.00,136837.17,5674054.00,136974,5542754,3657.34,1849.15,5506.49,1851,3661,0.00,0.00,0,0
1598417324,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417324,s3-eth2,137872.12,5541754.50,5679626.50,5547296,138010,1863.14,3660.34,5523.48,3664,1865,0.00,0.00,0,0
1598417324,s3-eth1,5543267.00,137576.42,5680843.50,137714,5548810,3661.34,1859.14,5520.48,1861,3665,0.00,0.00,0,0
1598417324,total,17033324.00,17033360.00,34066684.00,17050391,17050357,16553.45,16534.47,33087.91,16551,16570,0.00,0.00,0,0
1598417325,s1,0.00,214.00,214.00,214,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1598417325,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417325,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417325,s2,0.00,214.00,214.00,214,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1598417325,s1-eth2,131087.00,5424876.00,5555963.00,5424876,131087,1771.00,3585.00,5356.00,3585,1771,0.00,0.00,0,0
1598417325,s1-eth1,5421955.00,131424.00,5553379.00,131424,5421955,3584.00,1776.00,5360.00,1776,3584,0.00,0.00,0,0
1598417325,s3,0.00,214.00,214.00,214,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1598417325,s2-eth2,131120.00,5421741.00,5552861.00,5421741,131120,1771.00,3582.00,5353.00,3582,1771,0.00,0.00,0,0
1598417325,s2-eth1,5424876.00,131087.00,5555963.00,131087,5424876,3585.00,1771.00,5356.00,1771,3585,0.00,0.00,0,0
1598417325,lo,1830.00,1830.00,3660.00,1830,1830,18.00,18.00,36.00,18,18,0.00,0.00,0,0
1598417325,s3-eth2,132128.00,5424662.00,5556790.00,5424662,132128,1781.00,3583.00,5364.00,3583,1781,0.00,0.00,0,0
1598417325,s3-eth1,5421741.00,131120.00,5552861.00,131120,5421741,3582.00,1771.00,5353.00,1771,3582,0.00,0.00,0,0
1598417325,total,16664737.00,16667382.00,33332120.00,16667382,16664737,16092.00,16092.00,32184.00,16092,16092,0.00,0.00,0,0
1598417326,s1,0.00,350.00,350.00,350,0,0.00,5.00,5.00,5,0,0.00,0.00,0,0
1598417326,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417326,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417326,s2,0.00,350.00,350.00,350,0,0.00,5.00,5.00,5,0,0.00,0.00,0,0
1598417326,s1-eth2,133266.00,5444624.00,5577890.00,5444624,133266,1801.00,3600.00,5401.00,3600,1801,0.00,0.00,0,0
1598417326,s1-eth1,5444694.00,133196.00,5577890.00,133196,5444694,3601.00,1800.00,5401.00,1800,3601,0.00,0.00,0,0
1598417326,s3,70.00,622.00,692.00,622,70,1.00,5.00,6.00,5,1,0.00,0.00,0,0
1598417326,s2-eth2,132938.00,5444554.00,5577492.00,5444554,132938,1793.00,3599.00,5392.00,3599,1793,0.00,0.00,0,0
1598417326,s2-eth1,5444624.00,133266.00,5577890.00,133266,5444624,3600.00,1801.00,5401.00,1801,3600,0.00,0.00,0,0
1598417326,lo,4346.00,4346.00,8692.00,4346,4346,48.00,48.00,96.00,48,48,0.00,0.00,0,0
1598417326,s3-eth2,132371.00,5444414.00,5576785.00,5444414,132371,1785.00,3597.00,5382.00,3597,1785,0.00,0.00,0,0
1598417326,s3-eth1,5444554.00,132938.00,5577492.00,132938,5444554,3599.00,1793.00,5392.00,1793,3599,0.00,0.00,0,0
1598417326,total,16736863.00,16738660.00,33475524.00,16738660,16736863,16228.00,16253.00,32481.00,16253,16228,0.00,0.00,0,0
1598417327,s1,70.00,70.00,140.00,70,70,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1598417327,eth0,265.00,325.00,590.00,325,265,4.00,5.00,9.00,5,4,0.00,0.00,0,0
1598417327,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417327,s2,70.00,70.00,140.00,70,70,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1598417327,s1-eth2,144666.00,5921324.00,6065990.00,5921324,144666,1955.00,3912.00,5867.00,3912,1955,0.00,0.00,0,0
1598417327,s1-eth1,5921736.00,144670.00,6066406.00,144670,5921736,3914.00,1955.00,5869.00,1955,3914,0.00,0.00,0,0
1598417327,s3,0.00,140.00,140.00,140,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1598417327,s2-eth2,144810.00,5919740.00,6064550.00,5919740,144810,1957.00,3910.00,5867.00,3910,1957,0.00,0.00,0,0
1598417327,s2-eth1,5921324.00,144666.00,6065990.00,144666,5921324,3912.00,1955.00,5867.00,1955,3912,0.00,0.00,0,0
1598417327,lo,1608.00,1608.00,3216.00,1608,1608,18.00,18.00,36.00,18,18,0.00,0.00,0,0
1598417327,s3-eth2,144736.00,5919740.00,6064476.00,5919740,144736,1956.00,3910.00,5866.00,3910,1956,0.00,0.00,0,0
1598417327,s3-eth1,5919740.00,144810.00,6064550.00,144810,5919740,3910.00,1957.00,5867.00,1957,3910,0.00,0.00,0,0
1598417327,total,18199024.00,18197164.00,36396188.00,18197163,18199025,17628.00,17626.00,35254.00,17626,17628,0.00,0.00,0,0
1598417328,s1,0.00,342.00,342.00,342,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1598417328,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417328,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
